probe_id,mean_tumor,mean_normal,mean_difference_tumor_minus_normal,t_statistic,p_value,fdr_bh,entrez_id,gene_symbol,minus_log10_fdr,abs_diff
gene_9587,6.371983919583923,6.19753922669731,0.17444469288661324,1.4746669267502803,0.15036639358055984,0.22639531174560173,9587,MAD2L1BP,0.6451325708764193,0.17444469288661324
gene_79188,6.035971246074522,6.176329465507604,-0.14035821943308235,-1.4922691368871117,0.1503993336493947,0.22640174186604461,79188,TMEM43,0.6451202361414459,0.14035821943308235
gene_10991,4.890308346815627,5.05373645616232,-0.16342810934669316,-1.4961136791007486,0.1504796517998644,0.22647947594121004,10991,SLC38A3,0.644971148571,0.16342810934669316
gene_2566,3.235005167767376,3.380539961712382,-0.1455347939450058,-1.495365458861312,0.15056289972763193,0.2265615890146931,2566,GABRG2,0.6448137180073942,0.1455347939450058
gene_6668,3.8259479852536775,3.887182258769373,-0.06123427351569566,-1.4827714252546855,0.150966041682023,0.22712494402037256,6668,SP2,0.6437351667247295,0.06123427351569566
gene_54769,2.74851556238733,2.8326312598797574,-0.08411569749242753,-1.4864455480187881,0.1511071937824075,0.22729400177136608,54769,DIRAS2,0.6434120250404018,0.08411569749242753
gene_3816,5.866321879596455,6.041998955106043,-0.17567707550958733,-1.4922087631747118,0.1518596426839677,0.228382326847323,3816,KLK1,0.6413375065980494,0.17567707550958733
gene_55279,4.818389714340893,4.686825046970081,0.13156466737081196,1.482830673027843,0.1519506830815427,0.22847573196781087,55279,ZNF654,0.6411599226496353,0.13156466737081196
gene_56000,3.2802489011067566,3.398201414734926,-0.11795251362816961,-1.4914853110502129,0.15206204316324493,0.2285996487455064,56000,NXF3,0.6409244412548469,0.11795251362816961
gene_57404,5.102514750227951,5.365997824288604,-0.26348307406065263,-1.4890328129045443,0.15236531278758111,0.22897226503046658,57404,CYP20A1,0.6402171197286588,0.26348307406065263
gene_2781,5.2738495389742255,5.418797307524335,-0.14494776855010993,-1.4578552584186364,0.15236789321705735,0.22897226503046658,2781,GNAZ,0.6402171197286588,0.14494776855010993
gene_64130,6.254797229170309,6.412026583423653,-0.15722935425334406,-1.4706821508402081,0.1524547481395959,0.22905919826072843,64130,LIN7B,0.6400522637059796,0.15722935425334406
gene_55229,5.803410348690021,5.579000952824323,0.22440939586569808,1.47668214405098,0.15254123960157256,0.22914555243173265,55229,PANK4,0.6398885677148586,0.22440939586569808
gene_23012,6.746590123981199,7.079372196584519,-0.3327820726033197,-1.4882918092720183,0.15286445237811855,0.22954374984407722,23012,STK38L,0.6391345279695472,0.3327820726033197
gene_23324,6.9278734463817395,7.237233501407973,-0.3093600550262332,-1.4817314074505161,0.15284197696700824,0.22954374984407722,23324,MAN2B2,0.6391345279695472,0.3093600550262332
gene_90411,5.4978840614682145,5.643036138454363,-0.14515207698614851,-1.482625853635395,0.1529608380255034,0.22964481708885937,90411,MCFD2,0.6389433518359078,0.14515207698614851
gene_6656,3.8130238990985497,3.895290830139997,-0.08226693104144722,-1.4789025242600449,0.15353160043488104,0.23045790698237134,6656,SOX1,0.637408386693714,0.08226693104144722
gene_6830,5.482059435203584,5.383743928440513,0.09831550676307099,1.4651274489114365,0.15357044918250648,0.23047241299776772,6830,SUPT6H,0.637381051184766,0.09831550676307099
gene_2830,3.397720473040961,3.510655023675296,-0.11293455063433466,-1.4774572802540065,0.15371939440885135,0.2306521105161883,2830,GPR6,0.637042567150052,0.11293455063433466
gene_6840,5.290425468730279,5.455911112519266,-0.1654856437889869,-1.4853581982914317,0.15385030694410165,0.23080468729817075,6840,SVIL,0.636755375555042,0.1654856437889869
gene_8796,2.7769728908547506,2.8729117134495796,-0.095938822594829,-1.4793787602255752,0.15391904146172905,0.23086394499967225,8796,SCEL,0.6366438873961623,0.095938822594829
gene_5655,3.9270254626714873,3.797896232769125,0.1291292299023623,1.453049480932816,0.1539965780724644,0.230936379992072,5655,KLK10,0.6365076461851823,0.1291292299023623
gene_57102,5.944455819766635,6.134209832079601,-0.1897540123129664,-1.468099674479885,0.1540886083961666,0.2310305184174155,57102,FERRY3,0.6363306473596457,0.1897540123129664
gene_5080,3.7751888766790103,3.665075649054291,0.1101132276247192,1.4455114518598775,0.15421956712677945,0.23118297676540953,5080,PAX6,0.6360441484912865,0.1101132276247192
gene_6626,7.385172767906685,7.1436629058505225,0.2415098620561622,1.4746340697595366,0.15431294556725594,0.23125210047992234,6626,SNRPA,0.6359143138421333,0.2415098620561622
gene_3452,3.5571664653684767,3.7171683628352548,-0.16000189746677806,-1.4829558508314864,0.15432424585655194,0.23125210047992234,3452,IFNA21,0.6359143138421333,0.16000189746677806
gene_2568,5.9787008835789806,5.20010503596157,0.7785958476174102,1.4639743327705947,0.15474797553760766,0.231843058778313,2568,GABRP,0.6348059020515601,0.7785958476174102
gene_5309,5.298515559581734,5.461096333424709,-0.16258077384297476,-1.4817333921051459,0.1550354351891444,0.23222967217159962,5309,PITX3,0.634082290897617,0.16258077384297476
gene_56953,5.776352926759302,5.896237823339537,-0.11988489658023482,-1.4595569959734198,0.1555682672809429,0.23298361591458486,56953,NT5M,0.632674618751118,0.11988489658023482
gene_778,4.771355837346271,4.913737904914779,-0.1423820675685077,-1.473151981909527,0.15569236787258528,0.23312526148839705,778,CACNA1F,0.6324106637141359,0.1423820675685077
gene_3811,3.8784575844833657,3.992471909179733,-0.11401432469636719,-1.4766552194025901,0.15616212176308125,0.23378431764228486,3811,KIR3DL1,0.6311846248672851,0.11401432469636719
gene_2119,4.719513311384411,4.6024351173439255,0.11707819404048525,1.452320515293795,0.15640132268124327,0.23405367542425207,2119,ETV5,0.6306845346094367,0.11707819404048525
gene_51744,3.5624766246735455,3.6514143338312612,-0.0889377091577157,-1.4695656004281368,0.15639577706638316,0.23405367542425207,51744,CD244,0.6306845346094367,0.0889377091577157
gene_10347,5.811280884353535,5.573311699255732,0.2379691850978034,1.4731157551145997,0.1564406308341126,0.23406814355759514,10347,ABCA7,0.6306576893301887,0.2379691850978034
gene_5097,5.321770213187434,5.179533577137996,0.1422366360494376,1.4754759784326146,0.15684782802145864,0.23463294144448926,5097,PCDH1,0.6296110148835317,0.1422366360494376
gene_64598,6.327629846681332,6.177144932159093,0.1504849145222389,1.469016763889873,0.1571133581735456,0.23498564195009275,64598,MOSPD3,0.6289586730999474,0.1504849145222389
gene_54765,6.117687245871031,6.20670386652752,-0.08901662065648885,-1.4514411331786294,0.1571863776361655,0.23505033595773506,54765,TRIM44,0.6288391237376465,0.08901662065648885
gene_65009,4.926993839593155,5.124019981819784,-0.19702614222662884,-1.4657602279248036,0.15732224380582566,0.23520896617466966,65009,NDRG4,0.6285461269583017,0.19702614222662884
gene_2672,4.178081177377184,4.051919430801253,0.1261617465759306,1.4586114850442073,0.15745242823571287,0.2353590433044529,2672,GFI1,0.6282691099481282,0.1261617465759306
gene_7110,5.5928442333444774,5.427978288408751,0.16486594493572682,1.4667400773856032,0.15749515395713182,0.23537835556386635,7110,TMF1,0.6282334756105072,0.16486594493572682
gene_55312,6.628146356937209,6.81674401934394,-0.18859766240673093,-1.4529424128826707,0.15760636642233816,0.23549999539019953,55312,RFK,0.628009097036193,0.18859766240673093
gene_10570,4.395397126693412,4.315363978186434,0.08003314850697851,1.4486926156356428,0.15764099453054858,0.23550717627842266,10570,DPYSL4,0.6279958546895015,0.08003314850697851
gene_333,5.09332041047461,4.880666509247355,0.21265390122725503,1.4626594162351594,0.15773193208299838,0.235598461823234,333,APLP1,0.627827549300311,0.21265390122725503
gene_5147,4.809434943553694,4.8895977557019155,-0.08016281214822119,-1.4423974650040212,0.15787542679139366,0.23576820071324428,5147,PDE6D,0.6275147708526987,0.08016281214822119
gene_7791,6.397327748700761,6.206155283916261,0.19117246478449967,1.4477193049856658,0.15796604850084164,0.23584367470523146,7791,ZYX,0.6273757669800842,0.19117246478449967
gene_1535,6.961214286021797,6.840180136605155,0.12103414941664248,1.4343109284676758,0.15800028167097252,0.23584367470523146,1535,CYBA,0.6273757669800842,0.12103414941664248
gene_26211,3.410582488014355,3.471498756431119,-0.06091626841676412,-1.4612012280629543,0.15801556070221345,0.23584367470523146,26211,OR2F1,0.6273757669800842,0.06091626841676412
gene_6169,10.119552820093562,10.325341846858137,-0.20578902676457567,-1.4565541860014588,0.15826435527123223,0.2361703729359261,6169,RPL38,0.6267745846118736,0.20578902676457567
gene_4946,10.14149734611263,10.025539783501474,0.11595756261115575,1.4355471004437201,0.15895040994842352,0.23714932691530335,4946,OAZ1,0.6249781036386517,0.11595756261115575
gene_9447,5.9236161271441725,5.34328665655493,0.5803294705892421,1.4631077284314116,0.15899898522618316,0.23717699024011493,9447,AIM2,0.6249274464058739,0.5803294705892421
gene_5701,6.88584849403804,7.100231273674673,-0.2143827796366331,-1.4573913420023983,0.15908161966185835,0.2372554391821899,5701,PSMC2,0.6247838224002119,0.2143827796366331
gene_406,4.374017575520861,4.495795498503291,-0.12177792298243073,-1.4556180389751046,0.15936193631700352,0.237628627472692,406,BMAL1,0.6241012404396034,0.12177792298243073
gene_54905,5.312039917150408,5.455664022775848,-0.1436241056254408,-1.4606714148550544,0.1599429437268844,0.2383849255346223,54905,CYP2W1,0.6227212110296266,0.1436241056254408
gene_63978,4.9784296028972195,5.119532196733494,-0.14110259383627444,-1.4516937870859299,0.15995969613878225,0.2383849255346223,63978,PRDM14,0.6227212110296266,0.14110259383627444
gene_956,3.7041314028972994,3.592845176963607,0.11128622593369242,1.4259801038624202,0.1599529635195488,0.2383849255346223,956,ENTPD3,0.6227212110296266,0.11128622593369242
gene_55521,4.1318042435092135,3.977250026453074,0.15455421705613936,1.4533897864340368,0.1603113661328054,0.23886393553788002,55521,TRIM36,0.6218494165089216,0.15455421705613936
gene_1943,3.370789057055932,3.2970888349912832,0.07370022206464855,1.439905584692919,0.16054972958973487,0.23917396992456824,1943,EFNA2,0.6212860877825637,0.07370022206464855
gene_6632,6.365431671878225,6.178061467314144,0.18737020456408082,1.4469481560168933,0.16074414922642252,0.23941843576783453,6632,SNRPD1,0.6208424109723364,0.18737020456408082
gene_6870,3.2447274039024965,3.3580818692032364,-0.11335446530073989,-1.451459779397142,0.16096758397385447,0.23970601746964523,6870,TACR3,0.6203210635005162,0.11335446530073989
gene_3054,5.134386932185652,5.045524694889467,0.08886223729618514,1.4580696696030488,0.16109036938272261,0.2398436363151132,3054,HCFC1,0.6200718000244125,0.08886223729618514
gene_5331,6.6087082348165,6.445306621403191,0.16340161341330894,1.452451445207244,0.16143882406225962,0.24031713357580853,5331,PLCB3,0.6192152647676089,0.16340161341330894
gene_10015,7.484683641308977,7.751707339119993,-0.2670236978110161,-1.450678405729145,0.16158438262161398,0.2404884789979053,10015,PDCD6IP,0.6189057243940351,0.2670236978110161
gene_1281,8.911864601147316,8.44790330305586,0.4639612980914567,1.4552550705118419,0.16194109535303397,0.2409739645756377,1281,COL3A1,0.6180298771426956,0.4639612980914567
gene_3663,5.052836147361336,4.922241583776772,0.13059456358456334,1.4507677744406533,0.16200060070099973,0.24098933524229801,3663,IRF5,0.618002176296102,0.13059456358456334
gene_55662,5.291527247752156,5.419160861251451,-0.12763361349929525,-1.4452929362861857,0.16201245799687986,0.24098933524229801,55662,HIF1AN,0.618002176296102,0.12763361349929525
gene_25898,4.826360526014038,5.004939054895405,-0.17857852888136705,-1.4455272848109393,0.1627493565251274,0.24203986223708682,25898,RCHY1,0.6161131029288761,0.17857852888136705
gene_1669,3.4784621020928914,3.588118590567796,-0.10965648847490472,-1.4516877888276118,0.16326536298681482,0.242761546131967,1669,DEFA4,0.6148201051804036,0.10965648847490472
gene_79412,5.303689296953401,5.166164490825044,0.13752480612835694,1.4359526944116516,0.16342354455676059,0.24295100364547031,79412,KREMEN2,0.6144813025001755,0.13752480612835694
gene_7351,7.566978153343439,7.787578565945394,-0.2206004126019554,-1.4245554282852793,0.16348073632827775,0.24299028322687924,7351,UCP2,0.6144110927610348,0.2206004126019554
gene_3294,3.4726816504310465,3.2113945429990354,0.2612871074320111,1.414064008319579,0.16352271348636502,0.24300693797550332,3294,HSD17B2,0.6143813268894939,0.2612871074320111
gene_54578,4.135208483562551,4.232015942070373,-0.09680745850782202,-1.4441284231773541,0.1635762780089575,0.24304080290437202,54578,UGT1A6,0.6143208087530043,0.09680745850782202
gene_341,9.590343321037151,9.131977017729682,0.45836630330746964,1.4434859334491894,0.16375074556904562,0.24325425841963003,341,APOC1,0.6139395482149694,0.45836630330746964
gene_10966,5.382127612854836,5.272760204704125,0.10936740815071122,1.4247194584701108,0.16387453119330192,0.2433923590057373,10966,RAB40B,0.6136930600161146,0.10936740815071122
gene_1559,3.6395170893536974,3.74772894393735,-0.10821185458365257,-1.4484554897288144,0.16401666587116653,0.24355765520582964,1559,CYP2C9,0.6133982156655986,0.10821185458365257
gene_1889,6.336235049053022,6.2314027919959925,0.10483225705702992,1.4346604416831352,0.16409177039740003,0.2436233710901049,1889,ECE1,0.6132810516360212,0.10483225705702992
gene_54766,2.9727224448824017,3.064074380601906,-0.0913519357195045,-1.4455314485937907,0.16428866455937188,0.24386984662130823,54766,BTG4,0.6128418948709307,0.0913519357195045
gene_4258,7.988368749886442,8.210056046022641,-0.2216872961361993,-1.4327310896146639,0.16432355948285227,0.24387580327684352,4258,MGST2,0.6128312871181798,0.2216872961361993
gene_766,5.315498982430089,5.217882047913714,0.09761693451637488,1.4355509474885018,0.16439561066950825,0.243936891668002,766,CA7,0.6127225144207814,0.09761693451637488
gene_6451,8.995247395511045,8.81458315251795,0.18066424299309602,1.400115045491338,0.16461276163534894,0.24416735135881867,6451,SH3BGRL,0.6123124078466629,0.18066424299309602
gene_51322,7.114856537997515,7.259219386825158,-0.14436284882764383,-1.4336142107161383,0.1645838224328937,0.24416735135881867,51322,WAC,0.6123124078466629,0.14436284882764383
gene_51768,5.96057733094092,5.741228826305056,0.21934850463586386,1.4337259104066824,0.16466780703156025,0.24420313091609977,51768,TM7SF3,0.6122487722876604,0.21934850463586386
gene_5393,6.509208650743794,6.635294232915657,-0.1260855821718625,-1.4324182435430928,0.16479899385687818,0.24435179393311435,5393,EXOSC9,0.6119844682077653,0.1260855821718625
gene_9911,4.767634418244912,4.69179262197607,0.07584179626884158,1.428687048011931,0.16495338426674602,0.2445347992405657,9911,TMCC2,0.6116593285945825,0.07584179626884158
gene_29946,6.638065853246446,6.461746049055011,0.17631980419143467,1.4273088493289665,0.16517983703259415,0.2448245444906899,29946,SERTAD3,0.6111450448495053,0.17631980419143467
gene_4892,3.457785619630374,3.5256006448495376,-0.0678150252191636,-1.425653283350319,0.16558477043972172,0.24537866994979968,4892,NRAP,0.6101631919175498,0.0678150252191636
gene_223117,3.1909235410093038,3.3070398455584984,-0.11611630454919464,-1.440251036354834,0.16568748654027723,0.24548481823800553,223117,SEMA3D,0.6099753612165129,0.11611630454919464
gene_10326,3.700166070158975,3.804456334592564,-0.10429026443358902,-1.4340548624224538,0.166479214979263,0.24661158519813164,10326,SIRPB1,0.6079865251878239,0.10429026443358902
gene_5995,3.932377000105652,4.063136670237436,-0.13075967013178413,-1.438439633585628,0.16670414808295775,0.2468984728828052,5995,RGR,0.6074815962593273,0.13075967013178413
gene_3467,3.0246499799365347,3.1461630572804076,-0.12151307734387284,-1.438286493669275,0.16675755955268684,0.24693126716436678,3467,IFNW1,0.6074239149396897,0.12151307734387284
gene_10124,7.536982088826625,7.810649906372165,-0.27366781754553937,-1.4280451579473317,0.167188623436235,0.24738883279413262,10124,ARL4A,0.6066199084471844,0.27366781754553937
gene_10295,6.719152963597404,6.510829173861137,0.20832378973626664,1.4234427763138235,0.16719187040930555,0.24738883279413262,10295,BCKDK,0.6066199084471844,0.20832378973626664
gene_959,4.695421389820545,4.811459198558326,-0.11603780873778113,-1.4314635937870812,0.1671501095926368,0.24738883279413262,959,CD40LG,0.6066199084471844,0.11603780873778113
gene_8794,4.504229736017373,4.615247075870746,-0.11101733985337336,-1.43319104628595,0.16714511449299188,0.24738883279413262,8794,TNFRSF10C,0.6066199084471844,0.11101733985337336
gene_63917,8.853035046088513,8.65726913907817,0.19576590701034213,1.4312386067787681,0.16735765051187565,0.24758774186816823,63917,GALNT11,0.6062708611494889,0.19576590701034213
gene_2077,4.79017862913951,4.611944012330427,0.1782346168090836,1.4334262769328052,0.1676406335956031,0.24791349878361005,2077,ERF,0.6056998254402162,0.1782346168090836
